text,label
squibble the plop with a wink,unknown
fluff the pickle with a spoon,unknown
flobberdabber the coffee,unknown
wibble my snorf into a basket,unknown
dingle the dribble into the sky,unknown
splarf the boof onto the jellyfish,unknown
gurgle the grizzle with a spark,unknown
whap the noodle and spin the lid,unknown
spoodle the puff onto the wall,unknown
grubble the squinch into the gobbler,unknown
blop the miff with a dash of zap,unknown
shizzle the kniff,unknown
plom the boopity bleep,unknown
frozzle the swip with a lingle,unknown
bloop the dingle in the puddle,unknown
flibberflop the noodle jiggly,unknown
snorp the zizzle with a squish,unknown
wharble the zip into the mix,unknown
splickity splick the quop,unknown
flangle the bing bong,unknown
glomp the quiver with a twist,unknown
snozzle the frisbee into the cloud,unknown
scrabble the tingle in the mist,unknown
whip the zap with a whirl,unknown
glorble the boopity boppity,unknown
fizzle the wiggle on the desk,unknown
spoodle the zibber with a spin,unknown
blop the sizzle with a buzz,unknown
grumble the wiggle on a Friday,unknown
splork the fluzzle on the ground,unknown
whimble the zigzag through the fog,unknown
glibble the plop with a zip,unknown
spoon the wibble into the air,unknown
splatter the bing into the snorp,unknown
slorp the bleep blop,unknown
fizzy wizzle the clock,unknown
whibble the zig through the loop,unknown
gribbity graff the plop,unknown
flingle the bleepity blop into the air,unknown
snizzle the fizzle with a twist,unknown
splonky the zibble into the puddle,unknown
twinkle the snarf with a wiggle,unknown
blorp the fizz with a twiddle,unknown
glinkle the plonk with a fizzle,unknown
wizzle the drip with a flap,unknown
squibble the dribble into the whirlpool,unknown
plop the snizzle with a huffle,unknown
dizzle the gribble with a wiggle,unknown
frizzle the frumpity with a swoosh,unknown
snorple the whiff with a zigzag,unknown
whizzle my noodle into the fog,unknown
gloop the splat with a wink,unknown
twist the wobbly floop,unknown
slorp the fuzz into the cloud,unknown
shnag the bleep with a twist,unknown
woggle the zip in the bag,unknown
flip the floob with a swizzle,unknown
whomp the jolt with a buzz,unknown
spoon the flip with a squelch,unknown
griggle the zap with a twirl,unknown
splurt the plop with a flip,unknown
flobble the zap with a twist,unknown
guzzle the zap with a giggle,unknown
snuggle the frizzle with a squish,unknown
squoosh the zap with a spin,unknown
flop the snarf with a twisty twirl,unknown
plop the zap in a swirl,unknown
flip the pancake with a purple umbrella,unknown
whistle the cookie through the window,unknown
dance with a spoon on a rainy Tuesday,unknown
"jump over the laptop and shout ""bananas!""",unknown
sneeze in the middle of a pie chart,unknown
whisper to the cactus about the weather,unknown
paint the cloud with a spoon,unknown
splash the banana onto the ceiling fan,unknown
sing a song to the pineapple on the desk,unknown
tickle the toaster with a feather,unknown
throw the pillow at the spinning clock,unknown
shout at the cactus while dancing,unknown
make a sandwich with a pencil and paper,unknown
hug the lamp and spin around,unknown
ride the refrigerator like a horse,unknown
sing into the sock drawer,unknown
whistle while juggling oranges in space,unknown
smile at the mirror and count the clouds,unknown
push the watermelon under the table,unknown
catch the moonbeam with a fishing rod,unknown
slap the cookie on the window for good luck,unknown
cheer for the pizza in the microwave,unknown
flip the hat into the coffee cup,unknown
run around the table with a banana peel,unknown
sing a duet with the lamp,unknown
poke the salad with a paperclip,unknown
decorate the walls with spaghetti,unknown
jump into the cloud and eat a cookie,unknown
tie your shoes with spaghetti noodles,unknown
shuffle the deck of cards in the snow,unknown
laugh loudly while holding a cactus,unknown
pick up the umbrella with your left foot,unknown
put the shoes on the roof and wait,unknown
sneeze while wearing a hat,unknown
dance with the shoes and sing a lullaby,unknown
hold the watermelon in the air and spin,unknown
twist the pancake into a triangle,unknown
flip the pillow and count the stars,unknown
whisper to the keyboard while running,unknown
laugh with the clock on top of a mountain,unknown
jump over the bowl of soup,unknown
put the toaster on top of the refrigerator,unknown
take the shoes for a walk around the house,unknown
slap the clock and run around the room,unknown
give the lamp a hug before bed,unknown
twirl the pencil and talk to the window,unknown
shout “hello” to the paperclip on the floor,unknown
throw the book into the air and catch it,unknown
hug the tree while wearing socks,unknown
yell at the sandwich on the plate,unknown
jump on the chair with a pencil in hand,unknown
sneeze while doing the dishes,unknown
give the blanket a high-five,unknown
clap while standing on the carpet,unknown
hold a conversation with the remote control,unknown
put the pineapple in the fridge and wait,unknown
spin the book around until it dances,unknown
twist the spoon in the air and shout,unknown
make the shoes talk to the wall,unknown
skip across the kitchen with a donut,unknown
stare at the lamp until it sings,unknown
run to the window and clap for the moon,unknown
turn the chair around and pretend it’s a horse,unknown
put a hat on the fruit and wait,unknown
speak to the door while tapping your foot,unknown
laugh at the painting and skip,unknown
throw the book into the air and watch it fall,unknown
flip the bottle and laugh,unknown
whistle with the shoes on your feet,unknown
hug the computer screen and count to 100,unknown
whisper to the cloud about dinner,unknown
run in circles while wearing mittens,unknown
tell the sandwich a secret and laugh,unknown
sing to the refrigerator while dancing,unknown
jump through the window with a pencil in hand,unknown
tickle the chair and wait for it to respond,unknown
spin the shoe on the floor and laugh,unknown
watch the wall and clap twice,unknown
give the pillow a handshake,unknown
jump while holding the notebook and laugh,unknown
ask the microwave for directions,unknown
give the window a kiss and spin around,unknown
whisper to the spoon and wait,unknown
pretend the carpet is a trampoline,unknown
twirl the pen around and laugh,unknown
hold the clock in the air and spin,unknown
ask the fridge about its day,unknown
shout to the lamp and spin around,unknown
clap twice for the book on the shelf,unknown
jump into the bed and count to five,unknown
put the shoes on the table and wait,unknown
run in place while holding a fruit basket,unknown
ask the pencil to dance,unknown
twist the chair and smile at the wall,unknown
sing a song to the fruit bowl,unknown
whisper to the door before leaving,unknown
run outside and talk to the sky,unknown
hug the lamp post and walk in circles,unknown
pretend the curtain is a blanket and jump,unknown
count the leaves on the plant and laugh,unknown
clap for the shoes on the floor,unknown
talk to the hat on the shelf,unknown
tap the book with a pencil and wait,unknown
twist the hat and jump in place,unknown
balance the spoon on your nose,unknown
whisper to the mirror and laugh,unknown
tap the chair and count to ten,unknown
jump through the door and spin,unknown
give the pencil a thumbs-up,unknown
flip the shoe with your foot,unknown
shake the table and wait for it to respond,unknown
talk to the lamp and then dance,unknown
laugh at the cloud and spin around,unknown
pat the wall and walk backwards,unknown
whistle while hopping on one foot,unknown
look at the clock and clap twice,unknown
run in circles while holding a pillow,unknown
stare at the window and wiggle your toes,unknown
pretend the carpet is a trampoline,unknown
toss the cup in the air and catch it,unknown
pretend the door is a mirror and talk to it,unknown
skip to the kitchen with a banana,unknown
clap for the socks on the floor,unknown
"shout ""hello"" to the chair",unknown
make the book talk back to you,unknown
